"RCP","group","variables","coef_value","daic","stderr"
"R9","R9_2a","Adiaaeth",0.0940478276166989,1275.53431729671,0.74320721636711
"R9","R9_2a","Ajugaust",0.0940478276166989,95.9928461896682,0.74320721636711
"R9","R9_2a","Careappr",0.0940478276166989,325.396047777949,0.74320721636711
"R9","R9_2a","Cenccali",0.0940478276166989,-115.674068243061,0.74320721636711
"R9","R9_2a","Cheiaust",0.0940478276166989,-127.737071901832,0.74320721636711
"R9","R9_2a","Cypegrac",0.0940478276166989,288.517700557469,0.74320721636711
"R9","R9_2a","Dichrepe",0.0940478276166989,1659.59501746538,0.74320721636711
"R9","R9_2a","Diosaust",0.0940478276166989,358.372548785307,0.74320721636711
"R9","R9_2a","Eucablak",0.0940478276166989,-174.617601190339,0.74320721636711
"R9","R9_2a","Eucacarn",0.0940478276166989,690.421193499463,0.74320721636711
"R9","R9_2a","Galileio",0.0940478276166989,483.633251637829,0.74320721636711
"R9","R9_2a","Lomalong",0.0940478276166989,831.536612821295,0.74320721636711
"R9","R9_2a","Opliaemu",0.0940478276166989,657.727807416268,0.74320721636711
"R9","R9_2a","Plecparv",0.0940478276166989,1156.23471182552,0.74320721636711
"R9","R9_2a","Poa.sieb",0.0940478276166989,1425.79350766678,0.74320721636711
"R9","R9_2a","Pratpurp",0.0940478276166989,1139.32848940514,0.74320721636711
"R9","R9_2a","Ptercurt",0.0940478276166989,-142.315285425904,0.74320721636711
"R9","R9_2a","Urtiinci",0.0940478276166989,848.44421906194,0.74320721636711
"R9","R9_49a","Eucabosi",0.0940478276166989,307.060544436412,0.525526862519961
"R9","R9_54","Lomalong",0.0940478276166989,831.536612821295,0.224085407106744
"R9","R9_72","Cisshypo",0.0940478276166989,1058.19681749444,0.74320721636711
"R9","R9_72","Eucalong",0.0940478276166989,169.283493316951,0.74320721636711
"R9","R9_72","Eucasmit",0.0940478276166989,101.182495584909,0.74320721636711
"R9","R9_72","Lepiurop",0.0940478276166989,299.788841451744,0.74320721636711
"R9","R9_72","Micrstip",0.0940478276166989,1346.62269225683,0.74320721636711
"R9","R9_72","Gynojasm",0.0940478276166989,851.468240045164,0.74320721636711
"R9","R9_72","Noteveno",0.0940478276166989,912.119813407903,0.74320721636711
"R9","R9_72","OZOTARGO",0.0940478276166989,148.666281092138,0.74320721636711
"R9","R9_72","Ozotdios",0.0940478276166989,252.692765779209,0.74320721636711
"R9","R9_72","Pandpanp",0.0940478276166989,958.410600122127,0.74320721636711
"R9","R9_72","Persline",0.0940478276166989,1385.83845537809,0.74320721636711
"R9","R9_72","Philtrac",0.0940478276166989,-113.936136650209,0.74320721636711
"R9","R9_72","Pittrevo",0.0940478276166989,490.886870912332,0.74320721636711
"R9","R9_72","Rytilong",0.0940478276166989,419.816988277502,0.74320721636711
"R9","R9_94d","Alyxrusc",0.0940478276166989,21.9881049531457,0.74320721636711
"R9","R9_94d","Cayrclem",0.0940478276166989,767.344313748358,0.74320721636711
"R9","R9_94d","Cheisies",0.0940478276166989,814.030002226773,0.74320721636711
"R9","R9_94d","Clertome",0.0940478276166989,560.854674379291,0.74320721636711
"R9","R9_94d","Cymbrefr",0.0940478276166989,869.470756170499,0.74320721636711
"R9","R9_94d","Denhbilo",0.0940478276166989,184.784325554791,0.74320721636711
"R9","R9_94d","Entostri",0.0940478276166989,1250.81714448646,0.74320721636711
"R9","R9_94d","Ficurubi",0.0940478276166989,217.796759303551,0.74320721636711
"R9","R9_94d","Gonooreo",0.0940478276166989,-146.518449430875,0.74320721636711
"R9","R9_94d","Myrsvari",0.0940478276166989,977.699283507267,0.74320721636711
"R9","R9_94d","Notelong",0.0940478276166989,963.792287499679,0.74320721636711
"R9","R9_94d","Oxalchno",0.0940478276166989,168.215437910092,0.74320721636711
"R9","R9_94d","Parsstra",0.0940478276166989,1078.47825669184,0.74320721636711
"R9","R9_94d","Phylgunn",0.0940478276166989,145.284425246998,0.74320721636711
"R9","R9_94d","Smilaust",0.0940478276166989,1456.41316349848,0.74320721636711
"R9","R9_94d","Solastel",0.0940478276166989,314.98381907205,0.74320721636711
"R9","R9_94d","Tremtoma",0.0940478276166989,114.520471770842,0.74320721636711
"R9","R9_5","Lomalong",0.0940478276166989,831.536612821295,0.262763431259981
"R9","R9_44","Pellfalc",0.0940478276166989,1549.01735453992,0.303413075542279
"R9","R9_68","Carelong",0.0940478276166989,1160.41256101878,0.332372371433051
"R9","R9_68","Desmvari",0.0940478276166989,1236.23260861279,0.332372371433051
"R9","R9_68","Stelflac",0.0940478276166989,1345.95203304852,0.332372371433051
"R9","R9_98","Adiaaeth",0.0940478276166989,1275.53431729671,0.332372371433051
"R9","R9_121","Eucamico",0.0847637771321267,1837.22902040345,0.130248949680716
"R9","R9_133","Pittundu",0.0834689540900234,1046.41577556275,0.139071806836836
"R9","R9_107c","Panieffu",0.0812352701589365,166.531153893834,0.153120769932009
"R9","R9_6","Scheundu",0.077805787541754,862.987749149714,0.172519989826851
"R9","R9_39","Entomarg",0.076887108454987,974.420156054689,0.177365108084062
"R9","R9_40","Billscan",0.0758582679088256,986.194099205404,0.129147999125875
"R9","R9_131","Entostri",0.0752961532354761,1250.81714448646,0.131143402157493
"R9","R9_131","Pseuvari",0.075296153235476,1338.84132353034,0.131143402157493
"R9","R9_131","Eucamico",0.0752961532354757,1837.22902040345,0.131143402157493
"R9","R9_33","Plecparv",0.0746981860227873,1156.23471182552,0.188421699481918
"R9","R9_21","Pterescu",0.0733800377457938,1504.61597841216,0.194786334774456
"R9","R9_101","Polycaly",0.0726512362397019,480.057147595651,0.140163043983578
"R9","R9_46","Micrstip",0.0718691523056292,1346.62269225683,0.201842938243826
"R9","R9_140","Opliimbe",0.0718691523056292,935.411531942896,0.201842938243826
"R9","R9_140","Eucaeuge",0.0718691523056291,373.623666033667,0.201842938243826
"R9","R9_140","Glycclan",0.0718691523056291,860.913409691868,0.201842938243826
"R9","R9_46","Opliimbe",0.0718691523056291,935.411531942896,0.201842938243826
"R9","R9_36","Indiaust",0.0701199182449438,698.899882193823,0.209726754534176
"R9","R9_36","Opliimbe",0.0701199182449433,935.411531942896,0.209726754534176
"R9","R9_29","Goodovat",0.0680710977053221,882.212108235588,0.154582872377214
"R9","R9_2","Pratpurp",0.0680710977053219,1139.32848940514,0.218613194626445
"R9","R9_2","Micrstip",0.0680710977053216,1346.62269225683,0.218613194626445
"R9","R9_84","Entostri",0.0656385065579944,1250.81714448646,0.228734605490042
"R9","R9_136","Impecyli",0.0656385065579943,2151.44604933234,0.228734605490042
"R9","R9_34","Hibbdent",0.0656385065579943,1092.5727977097,0.228734605490042
"R9","R9_84","Dichrepe",0.0656385065579943,1659.59501746538,0.228734605490042
"R9","R9_34","Breyoblo",0.0656385065579942,1193.33730072027,0.228734605490042
"R9","R9_84","Geitcymo",0.0656385065579942,893.918506882477,0.228734605490042
"R9","R9_84","Pratpurp",0.0656385065579942,1139.32848940514,0.228734605490042
"R9","R9_45","Hydrsibt",0.0656385065579942,330.917416132243,0.228734605490042
"R9","R9_16","Desmvari",0.0642429397544683,1236.23260861279,0.165712426458682
"R9","R9_112","Glycclan",0.0637467695147583,860.913409691868,0.0964770545832766
"R9","R9_83","Micrstip",0.0627031538113175,1346.62269225683,0.240406479012202
"R9","R9_93","Tylobarb",0.0627031538113175,2069.02701425027,0.240406479012202
"R9","R9_83","Pterescu",0.0627031538113175,1504.61597841216,0.240406479012202
"R9","R9_83","Entomarg",0.0627031538113175,974.420156054689,0.240406479012202
"R9","R9_93","Gynojasm",0.0627031538113175,851.468240045164,0.240406479012202
"R9","R9_93","Hibbaspe",0.0627031538113167,797.224578934798,0.240406479012202
"R9","R9_61","Adiaaeth",0.0609955704803821,1275.53431729671,0.174623651542789
"R9","R9_38","Tylobarb",0.0603842583406113,2069.02701425027,0.143910293693509
"R9","R9_107","Echiovat",0.0590911743904504,800.755045839939,0.254070101460163
"R9","R9_107","Veropleb",0.0590911743904504,370.059974231439,0.254070101460163
"R9","R9_12","Casstrin",0.0580542203177881,694.533919962608,0.128933161284962
"R9","R9_18","Adiaaeth",0.054538064957969,1275.53431729671,0.270365415781026
"R9","R9_37","Eucacype",0.054538064957969,1341.36836603217,0.191177218897084
"R9","R9_137","Diancaer",0.054538064957969,1596.57449407681,0.270365415781026
"R9","R9_137","Micrstip",0.054538064957969,1346.62269225683,0.270365415781026
"R9","R9_137","Pratpurp",0.054538064957969,1139.32848940514,0.270365415781026
"R9","R9_18","Adiahisp",0.054538064957969,489.742966178987,0.270365415781026
"R9","R9_37","Glycclan",0.0545380649579687,860.913409691868,0.191177218897084
"R9","R9_30","Lomalong",0.0486207445793892,831.536612821295,0.20524705739625
"R9","R9_30","Sigeorio",0.0486207445793891,1008.82556263534,0.20524705739625
"R9","R9_80","Micrstip",0.0486207445793891,1346.62269225683,0.167583520609515
"R9","R9_30","Stelflac",0.048620744579389,1345.95203304852,0.20524705739625
"R9","R9_131","Coryinte",0.0472179325629172,996.22287984608,0.131837348973965
"R9","R9_60","Sigeorio",0.0428717823552166,1008.82556263534,0.154227123511039
"R9","R9_101","Entostri",0.0406176934872551,1250.81714448646,0.141016916595307
"R9","R9_15","Acacflor",0.0406176934872549,160.550111699733,0.315323411484524
"R9","R9_85","Clemaris",0.0406176934872549,682.817014809374,0.315323411484524
"R9","R9_85","Einahast",0.0406176934872549,257.625141188538,0.315323411484524
"R9","R9_85","Geitcymo",0.0406176934872549,893.918506882477,0.315323411484524
"R9","R9_85","Lomalong",0.0406176934872549,831.536612821295,0.315323411484524
"R9","R9_85","Veropleb",0.0406176934872549,370.059974231439,0.315323411484524
"R9","R9_139","Eucarobu",0.0372839030273244,732.866278191353,0.187777509280991
"R9","R9_71","Breyoblo",0.0372839030273244,1193.33730072027,0.187777509280991
"R9","R9_97","Blecneoh",0.0354558770497808,1393.33010282296,0.233743485922112
"R9","R9_97","Entostri",0.0354558770497806,1250.81714448646,0.233743485922112
"R9","R9_79","Gahnaspe",0.0324817168299522,231.147326199559,0.1695311526199
"R9","R9_74","Cisshypo",0.0314220305661235,1058.19681749444,0.1396391272495
"R9","R9_100a","Desmvari",0.029189236078011,1236.23260861279,0.348253516607126
"R9","R9_100a","Plecparv",0.029189236078011,1156.23471182552,0.348253516607126
"R9","R9_24","Glocferd",0.029189236078011,1287.07055778248,0.348253516607126
"R9","R9_41","Sigeorio",0.029189236078011,1008.82556263534,0.246252423164961
"R9","R9_100a","Oxalchno",0.0291892360780109,168.215437910092,0.348253516607126
"R9","R9_119","Violhede",0.0291892360780109,738.224499510741,0.348253516607126
"R9","R9_51","Smilaust",0.0291892360780109,1456.41316349848,0.246252423164961
"R9","R9_8","Acacfali",0.0291892360780109,677.101013109503,0.348253516607126
"R9","R9_86","Cissanta",0.0291892360780109,1052.16331669558,0.246252423164961
"R9","R9_86","Clertome",0.0291892360780109,560.854674379291,0.246252423164961
"R9","R9_24","Parsstra",0.0291892360780109,1078.47825669184,0.348253516607126
"R9","R9_51","Eucabotr",0.0291892360780109,485.539132200066,0.246252423164961
"R9","R9_86","Adiaaeth",0.0291892360780109,1275.53431729671,0.246252423164961
"R9","R9_119","Diancaer",0.0291892360780109,1596.57449407681,0.348253516607126
"R9","R9_24","Casuglau",0.0291892360780109,619.301198961009,0.348253516607126
"R9","R9_24","Eucatere",0.0291892360780109,932.407393476232,0.348253516607126
"R9","R9_6","Bleccart",0.0291892360780109,932.951579716017,0.174126758303563
"R9","R9_86","Plecparv",0.0291892360780108,1156.23471182552,0.246252423164961
"R9","R9_121","Smilaust",0.0291892360780108,1456.41316349848,0.131627456878022
"R9","R9_100a","Smilaust",0.0291892360780107,1456.41316349848,0.348253516607126
"R9","R9_41","Commcyan",0.0291892360780107,696.124543640082,0.246252423164961
"R9","R9_100a","Pandpanp",0.0291892360780106,958.410600122127,0.348253516607126
"R9","R9_119","Clemaris",0.0291892360780106,682.817014809374,0.348253516607126
"R9","R9_51","Syncglom",0.0291892360780106,1999.21502228279,0.246252423164961
"R9","R9_53","Commcyan",0.0291892360780106,696.124543640082,0.246252423164961
"R9","R9_6","Blecneoh",0.0291892360780106,1393.33010282296,0.174126758303563
"R9","R9_38","Lomalong",0.0267912135578086,831.536612821295,0.144852130494125
"R9","R9_38","Eucaelat",0.0267912135578082,811.131155066161,0.144852130494125
"R9","R9_9","Eustlati",0.0255243976692108,813.991971103123,0.179118159546302
"R9","R9_9","Micrstip",0.0255243976692106,1346.62269225683,0.179118159546302
"R9","R9_78","Gonoteuc",0.0242089019767533,395.419703418818,0.208862220301296
"R9","R9_7","Poa.meio",0.0242089019767533,1352.70126301774,0.208862220301296
"R9","R9_7","Seneline",0.0242089019767533,867.300091462429,0.208862220301296
"R9","R9_4","Hibbscan",0.0237179180977301,1580.52559854303,0.10946893046839
"R9","R9_122","Pratpurp",0.0218321463752178,1139.32848940514,0.0803152481484582
"R9","R9_110","Lepilate",0.0214201884678234,683.577266116436,0.184565730010044
"R9","R9_110","Opliimbe",0.0214201884678233,935.411531942896,0.184565730010044
"R9","R9_100","Pratpurp",0.0214201884678232,1139.32848940514,0.261015358529496
"R9","R9_100","Rytirace",0.0214201884678231,141.601051910936,0.261015358529496
"R9","R9_16","Eucacype",0.0196373301206437,1341.36836603217,0.167158190599877
"R9","R9_16","Coprquad",0.0196373301206437,687.825334759712,0.167158190599877
"R9","R9_16","Rubuparv",0.0196373301206437,1296.53005391655,0.167158190599877
"R9","R9_132","Dichrepe",0.0183992714789255,1659.59501746538,0.217645799289032
"R9","R9_112","Lepilate",0.0183992714789253,683.577266116436,0.0973341604455105
"R9","R9_33","Hibbscan",0.0167924715687298,1580.52559854303,0.190543597254377
"R9","R9_33","Pellfalc",0.0167924715687297,1549.01735453992,0.190543597254377
"R9","R9_115","Eucacarn",0.0139570463463757,690.421193499463,0.129417874292691
"R9","R9_19","Breyoblo",0.0115341370375452,1193.33730072027,0.197143959146364
"R9","R9_56","Calodubi",0.0115341370375452,1079.20496555408,0.227642235764523
"R9","R9_56","Liviaust",0.0115341370375452,694.136889002325,0.227642235764523
"R9","R9_126","stepjapd",0.0115341370375452,631.627540249847,0.278803660764715
"R9","R9_54","Hibbscan",0.0115341370375451,1580.52559854303,0.227642235764523
"R9","R9_117","Pyrrrupe",0.0115341370375451,434.914498567738,0.278803660764715
"R9","R9_117","Alecsubc",0.0115341370375451,220.134189128353,0.278803660764715
"R9","R9_126","Ficucoro",0.0115341370375451,302.052841708648,0.278803660764715
"R9","R9_54","Pterescu",0.0115341370375451,1504.61597841216,0.227642235764523
"R9","R9_54","stepjapd",0.0115341370375449,631.627540249847,0.227642235764523
"R9","R9_88","Polysamb",0.00761146959322677,992.425739794425,0.164888430316119
"R9","R9_88","Breyoblo",0.00761146959322675,1193.33730072027,0.164888430316119
"R9","R9_140","Commcyan",0.00550667599323153,696.124543640082,0.204483183145964
"R9","R9_46","Angoflor",0.00550667599323152,791.289484754813,0.204483183145964
"R9","R9_46","Blecneoh",0.00550667599323151,1393.33010282296,0.204483183145964
"R9","R9_107c","Themtria",0.00457286750569004,1350.5233985636,0.155419117069121
"R9","R9_60","Pandpanp",0.00457286750568994,958.410600122127,0.155419117069121
"R9","R9_12","Pterescu",0.00419379792025911,1504.61597841216,0.130318806757122
"R9","R9_12","Stelflac",0.00419379792025905,1345.95203304852,0.130318806757122
"R9","R9_32","Cissanta",0.00329666887464545,1052.16331669558,0.239159758077285
"R9","R9_80","Pandpanp",0.00329666887464525,958.410600122127,0.169111486723382
"R9","R9_17","Hibbdent",0.00329666887464524,1092.5727977097,0.239159758077285
"R9","R9_112","Desmvari",0.00329666887464521,1236.23260861279,0.0976365623828029
"R9","R9_32","Eustlati",0.00329666887464519,813.991971103123,0.239159758077285
"R9","R9_121","Pseuvari",0.00144749209212859,1338.84132353034,0.132374069000321
"R9","R9_52","Pyrrrupe",0.00144749209212849,434.914498567738,0.187205203686765
"R9","R9_52","Opliimbe",0.0014474920921284,935.411531942896,0.187205203686765
"R1","R1_114","Allotoru",2.69817432812463,1683.54022029629,9.67250688217333
"R1","R1_74","Eucafibr",2.69817432812462,1190.63304367401,10.1355652266027
"R1","R1_80","Micrstip",2.69817432812462,1235.81711804098,10.0376347635351
"R1","R1_11","Persline",2.69817432812462,1535.21383953196,18.6890588412912
"R1","R1_41","Callcolu",2.69817432812462,-46.6253182604603,19.3450137643467
"R1","R1_48","Dichrepe",2.69817432812462,1121.36389476337,18.6890588412912
"R1","R1_61","Acaclonf",2.69817432812462,143.435287749435,18.0956034121528
"R1","R1_92","Alphexce",2.69817432812462,1508.9062974767,11.7419780069524
"R1","R1_92","Impecyli",2.69817432812462,2031.33726426509,11.7419780069524
"R1","R1_106a","Cheisies",2.69817432812462,975.574070421658,51.1820955295827
"R1","R1_106a","Entostri",2.69817432812462,1418.33431785647,51.1820955295827
"R1","R1_106a","Fimbdich",2.69817432812462,344.737547376645,51.1820955295827
"R1","R1_106a","Gahnaspe",2.69817432812462,551.228325559015,51.1820955295827
"R1","R1_106a","Goodhede",2.69817432812462,455.721370110547,51.1820955295827
"R1","R1_106a","Kunzeric",2.69817432812462,-63.0174887474988,51.1820955295827
"R1","R1_106a","Ozotdios",2.69817432812462,437.228073788618,51.1820955295827
"R1","R1_106a","Plecsuav",2.69817432812462,-62.4369446969686,51.1820955295827
"R1","R1_106a","Pomaumbe",2.69817432812462,1143.37591040126,51.1820955295827
"R1","R1_106a","Themtria",2.69817432812462,1099.5200943571,51.1820955295827
"R1","R1_107","Eucapunc",2.69817432812462,1131.67543911661,17.0606985098609
"R1","R1_109a","Ludwpepm",2.69817432812462,-143.839884705329,51.1820955295827
"R1","R1_109a","Pasudist",2.69817432812462,-161.448740646754,51.1820955295827
"R1","R1_116","Arisvaga",2.69817432812462,1220.42142312846,32.3703994587607
"R1","R1_116","Dichrepe",2.69817432812462,1121.36389476337,32.3703994587607
"R1","R1_116","Entostri",2.69817432812462,1418.33431785647,32.3703994587607
"R1","R1_116","Glycmicr",2.69817432812462,255.473664220419,32.3703994587607
"R1","R1_116","Leucjuni",2.69817432812462,789.139994304128,32.3703994587607
"R1","R1_116","Micrstip",2.69817432812462,1235.81711804098,32.3703994587607
"R1","R1_116","Pratpurp",2.69817432812462,888.017738117446,32.3703994587607
"R1","R1_13","Bursspin",2.69817432812462,1999.65542078002,17.0606985098609
"R1","R1_18","Lissstri",2.69817432812462,982.110198626777,25.5910477647914
"R1","R1_18","Lomamulm",2.69817432812462,964.309555224789,25.5910477647914
"R1","R1_18","Oleavisc",2.69817432812462,1045.40562531014,25.5910477647914
"R1","R1_18","Themtria",2.69817432812462,1099.5200943571,25.5910477647914
"R1","R1_18q","Austrudi",2.69817432812462,254.905751336621,51.1820955295827
"R1","R1_18q","Bursspin",2.69817432812462,1999.65542078002,51.1820955295827
"R1","R1_18q","Eucavimi",2.69817432812462,-59.0969038429972,51.1820955295827
"R1","R1_18q","Eustlati",2.69817432812462,1162.61326318238,51.1820955295827
"R1","R1_18q","Impecyli",2.69817432812462,2031.33726426509,51.1820955295827
"R1","R1_18q","Lomalong",2.69817432812462,761.863670781283,51.1820955295827
"R1","R1_18q","Plecparv",2.69817432812462,830.364932707901,51.1820955295827
"R1","R1_18q","Pterescu",2.69817432812462,711.523692380173,51.1820955295827
"R1","R1_18q","Rubuparv",2.69817432812462,769.629708664027,51.1820955295827
"R1","R1_18q","Seneline",2.69817432812462,-10.5065871967462,51.1820955295827
"R1","R1_18q","Smilaust",2.69817432812462,188.718003475624,51.1820955295827
"R1","R1_18q","Themtria",2.69817432812462,1099.5200943571,51.1820955295827
"R1","R1_24","Glycclan",2.69817432812462,324.173689924194,32.3703994587607
"R1","R1_24","Lomalong",2.69817432812462,761.863670781283,32.3703994587607
"R1","R1_24","Oleavisc",2.69817432812462,1045.40562531014,32.3703994587607
"R1","R1_24","Pratpurp",2.69817432812462,888.017738117446,32.3703994587607
"R1","R1_3","Entostri",2.69817432812462,1418.33431785647,24.1274712162037
"R1","R1_32q","Arisramo",2.69817432812462,1158.1643083342,51.1820955295827
"R1","R1_32q","Cenccali",2.69817432812462,251.7923593945,51.1820955295827
"R1","R1_32q","Cheidist",2.69817432812462,559.112837029367,51.1820955295827
"R1","R1_32q","Cheisies",2.69817432812462,975.574070421658,51.1820955295827
"R1","R1_32q","Commcyan",2.69817432812462,390.278901410592,51.1820955295827
"R1","R1_32q","Corymacu",2.69817432812462,1646.83102867636,51.1820955295827
"R1","R1_32q","Cymbrefr",2.69817432812462,958.161530390475,51.1820955295827
"R1","R1_32q","Desmrhyt",2.69817432812462,1424.52530254873,51.1820955295827
"R1","R1_32q","Dianrevo",2.69817432812462,878.031333057611,51.1820955295827
"R1","R1_32q","Digiparv",2.69817432812462,391.642173713452,51.1820955295827
"R1","R1_32q","Eragbrow",2.69817432812462,518.351626002874,51.1820955295827
"R1","R1_32q","Gahnaspe",2.69817432812462,551.228325559015,51.1820955295827
"R1","R1_32q","Geitcymo",2.69817432812462,718.230852471864,51.1820955295827
"R1","R1_32q","Glycclan",2.69817432812462,324.173689924194,51.1820955295827
"R1","R1_32q","Leptpoly",2.69817432812462,62.1701773157159,51.1820955295827
"R1","R1_32q","Opliaemu",2.69817432812462,1107.99566026065,51.1820955295827
"R1","R1_32q","Panieffu",2.69817432812462,382.038951065933,51.1820955295827
"R1","R1_32q","Persline",2.69817432812462,1535.21383953196,51.1820955295827
"R1","R1_32q","Phylvirg",2.69817432812462,420.997622375061,51.1820955295827
"R1","R1_32q","Sclemack",2.69817432812462,322.192924911773,51.1820955295827
"R1","R1_32q","Sperbrac",2.69817432812462,6.21435391851662,51.1820955295827
"R1","R1_32q","Themtria",2.69817432812462,1099.5200943571,51.1820955295827
"R1","R1_37","Persline",2.69817432812462,1535.21383953196,8.53034925493045
"R1","R1_45p","Ajugaust",2.69817432812462,113.552037464541,51.1820955295827
"R1","R1_45p","Arisvaga",2.69817432812462,1220.42142312846,51.1820955295827
"R1","R1_45p","Brueaust",2.69817432812462,905.612382424202,51.1820955295827
"R1","R1_45p","Cheisies",2.69817432812462,975.574070421658,51.1820955295827
"R1","R1_45p","Cymbrefr",2.69817432812462,958.161530390475,51.1820955295827
"R1","R1_45p","Desmrhyt",2.69817432812462,1424.52530254873,51.1820955295827
"R1","R1_45p","Desmvari",2.69817432812462,1002.32874720991,51.1820955295827
"R1","R1_45p","Dicemicr",2.69817432812462,281.78264957466,51.1820955295827
"R1","R1_45p","Dichrepe",2.69817432812462,1121.36389476337,51.1820955295827
"R1","R1_45p","Eucaeuge",2.69817432812462,367.717624110357,51.1820955295827
"R1","R1_45p","Glyctaba",2.69817432812462,500.140885119669,51.1820955295827
"R1","R1_45p","Pasidist",2.69817432812462,653.082246990522,51.1820955295827
"R1","R1_45p","Poramicr",2.69817432812462,275.719381049903,51.1820955295827
"R1","R1_45p","Themtria",2.69817432812462,1099.5200943571,51.1820955295827
"R1","R1_45p","Wahlgrai",2.69817432812462,516.096566327041,51.1820955295827
"R1","R1_45q","Cymbrefr",2.69817432812462,958.161530390475,51.1820955295827
"R1","R1_45q","Eucamolu",2.69817432812462,923.294076328191,51.1820955295827
"R1","R1_45q","Eucatere",2.69817432812462,1108.01142973135,51.1820955295827
"R1","R1_45q","Fimbdich",2.69817432812462,344.737547376645,51.1820955295827
"R1","R1_45q","Halohete",2.69817432812462,-19.0920672087219,51.1820955295827
"R1","R1_45q","Hypegram",2.69817432812462,252.465992694951,51.1820955295827
"R1","R1_45q","Pratpurp",2.69817432812462,888.017738117446,51.1820955295827
"R1","R1_45q","Zorndycd",2.69817432812462,175.662377028286,51.1820955295827
"R1","R1_46","Entomarg",2.69817432812462,446.469277690403,20.8950030023103
"R1","R1_46","Micrstip",2.69817432812462,1235.81711804098,20.8950030023103
"R1","R1_5","Casslong",2.69817432812462,85.884548535725,32.3703994587607
"R1","R1_5","Dodovisc",2.69817432812462,310.509865871149,32.3703994587607
"R1","R1_5","Lomamulm",2.69817432812462,964.309555224789,32.3703994587607
"R1","R1_5","Rytilong",2.69817432812462,368.411732284374,32.3703994587607
"R1","R1_52","Bracpopu",2.69817432812462,447.970089528916,51.1820955295827
"R1","R1_52","Bursspin",2.69817432812462,1999.65542078002,51.1820955295827
"R1","R1_52","Carebrev",2.69817432812462,226.440584698883,51.1820955295827
"R1","R1_52","Exoccupr",2.69817432812462,176.894308805769,51.1820955295827
"R1","R1_52","Gahnaspe",2.69817432812462,551.228325559015,51.1820955295827
"R1","R1_52","Lepilate",2.69817432812462,1001.07176994721,51.1820955295827
"R1","R1_52","Lomalong",2.69817432812462,761.863670781283,51.1820955295827
"R1","R1_52","Rytilong",2.69817432812462,368.411732284374,51.1820955295827
"R1","R1_52","Westerem",2.69817432812462,-151.761041428983,51.1820955295827
"R1","R1_56","Cheisies",2.69817432812462,975.574070421658,20.8950030023103
"R1","R1_59p","Lophsuav",2.69817432812462,615.090222471931,24.1274712162037
"R1","R1_59p","Pratpurp",2.69817432812462,888.017738117446,24.1274712162037
"R1","R1_73","Austramo",2.69817432812462,173.686700224276,24.1274712162037
"R1","R1_73","Micrstip",2.69817432812462,1235.81711804098,24.1274712162037
"R1","R1_76","Acrorigi",2.69817432812462,-89.0461505406091,51.1820955295827
"R1","R1_76","Amyemiqu",2.69817432812462,-114.358920359554,51.1820955295827
"R1","R1_76","Arisvaga",2.69817432812462,1220.42142312846,51.1820955295827
"R1","R1_76","Austscab",2.69817432812462,180.140153801015,51.1820955295827
"R1","R1_76","Cheisies",2.69817432812462,975.574070421658,51.1820955295827
"R1","R1_76","Chorspea",2.69817432812462,172.326744108275,51.1820955295827
"R1","R1_76","Digiramu",2.69817432812462,284.191389016506,51.1820955295827
"R1","R1_76","Dodovisc",2.69817432812462,310.509865871149,51.1820955295827
"R1","R1_76","Goodrotu",2.69817432812462,621.544070447099,51.1820955295827
"R1","R1_76","Lomaconf",2.69817432812462,525.051225379722,51.1820955295827
"R1","R1_76","Panisimi",2.69817432812462,801.334373234555,51.1820955295827
"R1","R1_76","Pomaumbe",2.69817432812462,1143.37591040126,51.1820955295827
"R1","R1_85","Acacblak",2.69817432812462,-24.4890305497728,32.3703994587607
"R1","R1_85","Entostri",2.69817432812462,1418.33431785647,32.3703994587607
"R1","R1_85","Eucatere",2.69817432812462,1108.01142973135,32.3703994587607
"R1","R1_85","Gahnaspe",2.69817432812462,551.228325559015,32.3703994587607
"R1","R1_89b","Acacfimb",2.69817432812462,-12.7486828930084,51.1820955295827
"R1","R1_89b","Allotoru",2.69817432812462,1683.54022029629,51.1820955295827
"R1","R1_89b","Breyoblo",2.69817432812462,652.600037993144,51.1820955295827
"R1","R1_89b","Denhbilo",2.69817432812462,40.903162277092,51.1820955295827
"R1","R1_89b","Desmrhyt",2.69817432812462,1424.52530254873,51.1820955295827
"R1","R1_89b","Echicaes",2.69817432812462,428.248690100982,51.1820955295827
"R1","R1_89b","Entostri",2.69817432812462,1418.33431785647,51.1820955295827
"R1","R1_89b","Eucaacme",2.69817432812462,151.061649020388,51.1820955295827
"R1","R1_89b","Eucamico",2.69817432812462,753.295458099451,51.1820955295827
"R1","R1_89b","Eucatind",2.69817432812462,42.5197011316297,51.1820955295827
"R1","R1_89b","Eustlati",2.69817432812462,1162.61326318238,51.1820955295827
"R1","R1_89b","Impecyli",2.69817432812462,2031.33726426509,51.1820955295827
"R1","R1_89b","Laxmgrac",2.69817432812462,695.913313097672,51.1820955295827
"R1","R1_89b","Leucjuni",2.69817432812462,789.139994304128,51.1820955295827
"R1","R1_89b","Leuclanc",2.69817432812462,201.40322004,51.1820955295827
"R1","R1_89b","Lomafili",2.69817432812462,607.870048027409,51.1820955295827
"R1","R1_89b","Lophconf",2.69817432812462,552.373037781211,51.1820955295827
